"﻿AirportID";"Name";"City";"Country";"IATA";"ICAO";"Latitude";"Longitude";"Altitude"
275;"Port Harcourt International Airport";"Port Hartcourt";"Nigeria";"PHC";"DNPO";5.01549;6.94959;87
276;"Sadiq Abubakar III International Airport";"Sokoto";"Nigeria";"SKO";"DNSO";12.9163;5.20719;1010
277;"Yola Airport";"Yola";"Nigeria";"YOL";"DNYO";9.25755;12.4304;599
278;"Zaria Airport";"Zaria";"Nigeria";"ZAR";"DNZA";11.1302;7.68581;2170
279;"Maradi Airport";"Maradi";"Niger";"MFQ";"DRRM";13.5025;7.12675;1240
280;"Diori Hamani International Airport";"Niamey";"Niger";"NIM";"DRRN";13.4815;2.18361;732
281;"Tahoua Airport";"Tahoua";"Niger";"THZ";"DRRT";14.8757;5.26536;1266
282;"Mano Dayak International Airport";"Agadez";"Niger";"AJY";"DRZA";16.966;8.00011;1657
283;"Dirkou Airport";"Dirkou";"Niger";"\N";"DRZD";18.9687;12.8687;1273
284;"Diffa Airport";"Diffa";"Niger";"\N";"DRZF";13.3729;12.6267;994
285;"Zinder Airport";"Zinder";"Niger";"ZND";"DRZR";13.779;8.98376;1516
286;"Monastir Habib Bourguiba International Airport";"Monastir";"Tunisia";"MIR";"DTMB";35.7581;10.7547;9
287;"Tunis Carthage International Airport";"Tunis";"Tunisia";"TUN";"DTTA";36.851;10.2272;22
288;"Sidi Ahmed Air Base";"Bizerte";"Tunisia";"\N";"DTTB";37.2454;9.79145;20
289;"Remada Air Base";"Remada";"Tunisia";"\N";"DTTD";32.3062;10.3821;1004
290;"Gafsa Ksar International Airport";"Gafsa";"Tunisia";"GAF";"DTTF";34.422;8.8225;1060
291;"Gabès Matmata International Airport";"Gabes";"Tunisia";"GAE";"DTTG";33.8769;10.1033;26
292;"Borj El Amri Airport";"Bordj El Amri";"Tunisia";"\N";"DTTI";36.7213;9.94315;110
293;"Djerba Zarzis International Airport";"Djerba";"Tunisia";"DJE";"DTTJ";33.875;10.7755;19
294;"El Borma Airport";"El Borma";"Tunisia";"EBM";"DTTR";31.7043;9.25462;827
295;"Sfax Thyna International Airport";"Sfax";"Tunisia";"SFA";"DTTX";34.718;10.691;85
296;"Tozeur Nefta International Airport";"Tozeur";"Tunisia";"TOE";"DTTZ";33.9397;8.11056;287
297;"Niamtougou International Airport";"Niatougou";"Togo";"LRL";"DXNG";9.76733;1.09125;1515
298;"Lomé-Tokoin Airport";"Lome";"Togo";"LFW";"DXXX";6.16561;1.25451;72
299;"Antwerp International Airport (Deurne)";"Antwerp";"Belgium";"ANR";"EBAW";51.1894;4.46028;39
300;"Beauvechain Air Base";"Beauvechain";"Belgium";"\N";"EBBE";50.7586;4.76833;370
301;"Kleine Brogel Air Base";"Kleine Brogel";"Belgium";"\N";"EBBL";51.1683;5.47;200
302;"Brussels Airport";"Brussels";"Belgium";"BRU";"EBBR";50.9014;4.48444;184
303;"Jehonville Air Base";"Bertrix";"Belgium";"\N";"EBBX";49.8917;5.22389;1514
304;"Brussels South Charleroi Airport";"Charleroi";"Belgium";"CRL";"EBCI";50.4592;4.45382;614
305;"Chièvres Air Base";"Chievres";"Belgium";"\N";"EBCV";50.5758;3.831;194
306;"Koksijde Air Base";"Koksijde";"Belgium";"\N";"EBFN";51.0903;2.65278;20
307;"Florennes Air Base";"Florennes";"Belgium";"\N";"EBFS";50.2433;4.64583;935
308;"Wevelgem Airport";"Kortrijk-vevelgem";"Belgium";"QKT";"EBKT";50.8172;3.20472;64
309;"Liège Airport";"Liege";"Belgium";"LGG";"EBLG";50.6374;5.44322;659
310;"Ostend-Bruges International Airport";"Ostend";"Belgium";"OST";"EBOS";51.1989;2.86222;13
311;"Zutendaal Air Base";"Zutendaal";"Belgium";"\N";"EBSL";50.9475;5.59056;312
312;"Limburg Regional Airport";"Sint-truiden";"Belgium";"\N";"EBST";50.7919;5.20167;246
313;"Saint Hubert Air Base";"St.-hubert";"Belgium";"\N";"EBSU";50.0344;5.44081;1930
314;"Ursel Air Base";"Ursel";"Belgium";"\N";"EBUL";51.1442;3.47556;95
315;"Weelde Air Base";"Weelde";"Belgium";"\N";"EBWE";51.3948;4.96019;105
316;"Oostmalle Air Base";"Zoersel";"Belgium";"\N";"EBZR";51.2647;4.75333;53
317;"Bautzen Airport";"Bautzen";"Germany";"\N";"EDAB";51.1936;14.5197;568
318;"Altenburg-Nobitz Airport";"Altenburg";"Germany";"AOC";"EDAC";50.9819;12.5064;640
319;"Dessau Airport";"Dessau";"Germany";"\N";"EDAD";51.8317;12.191;187
320;"Eisenhüttenstadt Airport";"Eisenhuettenstadt";"Germany";"\N";"EDAE";52.1959;14.5875;144
322;"Großenhain Airport";"Suhl";"Germany";"\N";"EDAK";51.3081;13.5556;417
323;"Merseburg Airport";"Muehlhausen";"Germany";"\N";"EDAM";51.3631;11.9408;341
324;"Halle-Oppin Airport";"Halle";"Germany";"\N";"EDAQ";51.5522;12.0539;348
325;"Riesa-Göhlis Airport";"Riesa";"Germany";"\N";"EDAU";51.2936;13.3561;322
326;"Rechlin-Lärz Airport";"Rechlin-laerz";"Germany";"\N";"EDAX";53.3064;12.7522;220
327;"Strausberg Airport";"Strausberg";"Germany";"\N";"EDAY";52.5806;13.9167;262
328;"Schönhagen Airport";"Schoenhagen";"Germany";"\N";"EDAZ";52.2036;13.1564;131
329;"Barth Airport";"Barth";"Germany";"BBH";"EDBH";54.3383;12.7105;23
330;"Jena-Schöngleina Airport";"Jena";"Germany";"\N";"EDBJ";50.9153;11.7144;1247
331;"Kyritz Airport";"Kyritz";"Germany";"\N";"EDBK";52.9189;12.4253;131
332;"Magdeburg \City\"" Airport""""""";"Magdeburg";"Germany";"\N";"EDBM";52.0736;11.6264;259
333;"Rothenburg/Görlitz Airport";"Rothenburg/ol";"Germany";"\N";"EDBR";51.3633;14.95;518
334;"Anklam Airport";"Anklam";"Germany";"\N";"EDCA";53.8328;13.6686;16
335;"Cottbus-Drewitz Airport";"Cottbus";"Germany";"\N";"EDCD";51.8894;14.5319;272
336;"Kamenz Airport";"Kamenz";"Germany";"\N";"EDCM";51.2969;14.1275;495
337;"Berlin-Schönefeld International Airport";"Berlin";"Germany";"SXF";"EDDB";52.38;13.5225;157
338;"Dresden Airport";"Dresden";"Germany";"DRS";"EDDC";51.1328;13.7672;755
339;"Erfurt Airport";"Erfurt";"Germany";"ERF";"EDDE";50.9798;10.9581;1036
340;"Frankfurt am Main International Airport";"Frankfurt";"Germany";"FRA";"EDDF";50.0333;8.57056;364
341;"Münster Osnabrück Airport";"Munster";"Germany";"FMO";"EDDG";52.1346;7.68483;160
342;"Hamburg Airport";"Hamburg";"Germany";"HAM";"EDDH";53.6304;9.98823;53
343;"Berlin-Tempelhof International Airport";"Berlin";"Germany";"THF";"EDDI";52.473;13.4039;167
344;"Cologne Bonn Airport";"Cologne";"Germany";"CGN";"EDDK";50.8659;7.14274;302
345;"Düsseldorf International Airport";"Duesseldorf";"Germany";"DUS";"EDDL";51.2895;6.76678;147
346;"Munich International Airport";"Munich";"Germany";"MUC";"EDDM";48.3538;11.7861;1487
347;"Nuremberg Airport";"Nuernberg";"Germany";"NUE";"EDDN";49.4987;11.0781;1046
348;"Leipzig Halle Airport";"Leipzig";"Germany";"LEJ";"EDDP";51.4239;12.2364;465
349;"Saarbrücken Airport";"Saarbruecken";"Germany";"SCN";"EDDR";49.2146;7.10951;1058
350;"Stuttgart Airport";"Stuttgart";"Germany";"STR";"EDDS";48.6899;9.22196;1276
351;"Berlin-Tegel International Airport";"Berlin";"Germany";"TXL";"EDDT";52.5597;13.2877;122
352;"Hannover Airport";"Hannover";"Germany";"HAJ";"EDDV";52.4611;9.68508;183
353;"Bremen Airport";"Bremen";"Germany";"BRE";"EDDW";53.0475;8.78667;14
354;"Frankfurt-Egelsbach Airport";"Egelsbach";"Germany";"QEF";"EDFE";49.96;8.64583;384
355;"Frankfurt-Hahn Airport";"Hahn";"Germany";"HHN";"EDFH";49.9487;7.26389;1649
356;"Mannheim-City Airport";"Mannheim";"Germany";"MHG";"EDFM";49.4731;8.51417;308
357;"Allendorf/Eder Airport";"Allendorf";"Germany";"\N";"EDFQ";51.035;8.68083;1158
358;"Worms Airport";"Worms";"Germany";"\N";"EDFV";49.6069;8.36833;295
359;"Mainz-Finthen Airport";"Mainz";"Germany";"\N";"EDFZ";49.9675;8.14722;525
360;"Eisenach-Kindel Airport";"Eisenach";"Germany";"\N";"EDGE";50.9916;10.4797;1112
361;"Siegerland Airport";"Siegerland";"Germany";"\N";"EDGS";50.7077;8.08297;1966
362;"Hamburg-Finkenwerder Airport";"Hamburg";"Germany";"XFW";"EDHI";53.5353;9.83556;23
363;"Kiel-Holtenau Airport";"Kiel";"Germany";"KEL";"EDHK";54.3794;10.1453;102
364;"Lübeck Blankensee Airport";"Luebeck";"Germany";"LBC";"EDHL";53.8054;10.7192;53
365;"Flugplatz Dahlemer Binz";"Dahlemer Binz";"Germany";"\N";"EDKV";50.4056;6.52889;1896
366;"Meinerzhagen Airport";"Meinerzhagen";"Germany";"\N";"EDKZ";51.1;7.6;1549
367;"Arnsberg-Menden Airport";"Arnsberg";"Germany";"ZCA";"EDLA";51.4839;7.89833;794
368;"Essen Mulheim Airport";"Essen";"Germany";"ESS";"EDLE";51.4023;6.93733;424
369;"Bielefeld Airport";"Bielefeld";"Germany";"\N";"EDLI";51.9647;8.54444;433
370;"Mönchengladbach Airport";"Moenchengladbach";"Germany";"MGL";"EDLN";51.2303;6.50444;125
371;"Paderborn Lippstadt Airport";"Paderborn";"Germany";"PAD";"EDLP";51.6141;8.61632;699
372;"Stadtlohn-Vreden Airport";"Stadtlohn";"Germany";"\N";"EDLS";51.9958;6.84056;157
373;"Dortmund Airport";"Dortmund";"Germany";"DTM";"EDLW";51.5183;7.61224;425
374;"Augsburg Airport";"Augsburg";"Germany";"AGB";"EDMA";48.4253;10.9317;1516
375;"Biberach a.d. Riß Airport";"Biberach";"Germany";"\N";"EDMB";48.1111;9.76278;1903
376;"Eggenfelden Airport";"Eggenfelden";"Germany";"\N";"EDME";48.3961;12.7236;1342
377;"Mindelheim-Mattsies Airport";"Mindelheim";"Germany";"\N";"EDMN";48.1069;10.525;1857
378;"Oberpfaffenhofen Airport";"Oberpfaffenhofen";"Germany";"OBF";"EDMO";48.0814;11.2831;1947
379;"Straubing Airport";"Straubing";"Germany";"RBM";"EDMS";48.9008;12.5167;1047
380;"Vilshofen Airport";"Vilshofen";"Germany";"\N";"EDMV";48.635;13.1956;991
381;"Leutkirch-Unterzeil Airport";"Leutkirch";"Germany";"\N";"EDNL";47.8589;10.0142;2100
382;"Friedrichshafen Airport";"Friedrichshafen";"Germany";"FDH";"EDNY";47.6713;9.51149;1367
383;"Schwerin Parchim Airport";"Parchim";"Germany";"SZW";"EDOP";53.427;11.7834;166
384;"Stendal-Borstel Airport";"Stendal";"Germany";"ZSN";"EDOV";52.6289;11.8186;184
385;"Aalen-Heidenheim/Elchingen Airport";"Aalen-heidenheim";"Germany";"\N";"EDPA";48.7778;10.2647;1916
386;"Bayreuth Airport";"Bayreuth";"Germany";"BYU";"EDQD";49.985;11.64;1601
387;"Burg Feuerstein Airport";"Burg Feuerstein";"Germany";"\N";"EDQE";49.7942;11.1336;1673
388;"Hof-Plauen Airport";"Hof";"Germany";"HOQ";"EDQM";50.2886;11.8564;1959
389;"Haßfurt-Schweinfurt Airport";"Hassfurt";"Germany";"\N";"EDQT";50.0181;10.5294;719
390;"Koblenz-Winningen Airport";"Koblenz";"Germany";"ZNV";"EDRK";50.3256;7.52861;640
391;"Trier-Föhren Airport";"Trier";"Germany";"ZQF";"EDRT";49.8639;6.7875;666
392;"Speyer Airport";"Speyer";"Germany";"ZQC";"EDRY";49.3047;8.45139;312
393;"Zweibrücken Airport";"Zweibruecken";"Germany";"ZQW";"EDRZ";49.2094;7.40056;1132
394;"Donaueschingen-Villingen Airport";"Donaueschingen";"Germany";"ZQL";"EDTD";47.9733;8.52222;2231
395;"Freiburg i. Br. Airport";"Freiburg";"Germany";"\N";"EDTF";48.0228;7.8325;801
396;"Mengen-Hohentengen Airport";"Mengen";"Germany";"\N";"EDTM";48.0539;9.37278;1818
397;"Adolf Würth Airport";"Schwaebisch Hall";"Germany";"\N";"EDTY";49.1183;9.78389;1299
398;"Finsterwalde/Schacksdorf Airport";"Soest";"Germany";"\N";"EDUS";51.6075;13.7436;384
399;"Braunschweig Wolfsburg Airport";"Braunschweig";"Germany";"BWE";"EDVE";52.3192;10.5561;295
400;"Kassel-Calden Airport";"Kassel";"Germany";"KSF";"EDVK";51.4173;9.38497;820
401;"Hildesheim Airport";"Hildesheim";"Germany";"\N";"EDVM";52.1814;9.94639;292
402;"Bremerhaven Airport";"Bremerhaven";"Germany";"BRV";"EDWB";53.5069;8.57278;10
403;"Emden Airport";"Emden";"Germany";"EME";"EDWE";53.3911;7.2275;3
404;"Leer-Papenburg Airport";"Leer";"Germany";"\N";"EDWF";53.2719;7.44167;3
405;"Wilhelmshaven-Mariensiel Airport";"Wilhelmshaven";"Germany";"WVN";"EDWI";53.5022;8.05222;16
406;"Borkum Airport";"Borkum";"Germany";"BMK";"EDWR";53.5964;6.70917;3
407;"Norderney Airport";"Norderney";"Germany";"NRD";"EDWY";53.7069;7.23;7
408;"Flensburg-Schäferhaus Airport";"Flensburg";"Germany";"FLF";"EDXF";54.7733;9.37889;131
409;"Rendsburg-Schachtholm Airport";"Rendsburg";"Germany";"\N";"EDXR";54.22;9.59944;23
410;"Westerland Sylt Airport";"Westerland";"Germany";"GWT";"EDXW";54.9132;8.34047;51
411;"Ämari Air Base";"Armari Air Force Base";"Estonia";"\N";"EEEI";59.2603;24.2085;65
412;"Kärdla Airport";"Kardla";"Estonia";"KDL";"EEKA";58.9908;22.8307;18
413;"Kuressaare Airport";"Kuressaare";"Estonia";"URE";"EEKE";58.2299;22.5095;14
414;"Pärnu Airport";"Parnu";"Estonia";"EPU";"EEPU";58.419;24.4728;47
415;"Lennart Meri Tallinn Airport";"Tallinn-ulemiste International";"Estonia";"TLL";"EETN";59.4133;24.8328;131
416;"Tartu Airport";"Tartu";"Estonia";"TAY";"EETU";58.3075;26.6904;219
417;"Enontekio Airport";"Enontekio";"Finland";"ENF";"EFET";68.3626;23.4243;1005
418;"Eura Airport";"Eura";"Finland";"\N";"EFEU";61.1161;22.2014;259
419;"Halli Airport";"Halli";"Finland";"KEV";"EFHA";61.856;24.7867;479
420;"Helsinki Malmi Airport";"Helsinki";"Finland";"HEM";"EFHF";60.2546;25.0428;57
421;"Helsinki Vantaa Airport";"Helsinki";"Finland";"HEL";"EFHK";60.3172;24.9633;179
422;"Hameenkyro Airport";"Hameenkyro";"Finland";"\N";"EFHM";61.6897;23.0737;449
423;"Hanko Airport";"Hanko";"Finland";"\N";"EFHN";59.8489;23.0836;20
424;"Hyvinkää Airfield";"Hyvinkaa";"Finland";"HYV";"EFHV";60.6544;24.8811;430
425;"Kiikala Airport";"Kikala";"Finland";"\N";"EFIK";60.4625;23.6525;381
426;"Immola Airport";"Immola";"Finland";"\N";"EFIM";61.2492;28.9037;338
427;"Kitee Airport";"Kitee";"Finland";"\N";"EFIT";62.1661;30.0736;364
428;"Ivalo Airport";"Ivalo";"Finland";"IVL";"EFIV";68.6073;27.4053;481
429;"Joensuu Airport";"Joensuu";"Finland";"JOE";"EFJO";62.6629;29.6075;398
430;"Jyvaskyla Airport";"Jyvaskyla";"Finland";"JYV";"EFJY";62.3995;25.6783;459
431;"Kauhava Airport";"Kauhava";"Finland";"KAU";"EFKA";63.1271;23.0514;151
432;"Kemi-Tornio Airport";"Kemi";"Finland";"KEM";"EFKE";65.7787;24.5821;61
433;"Kajaani Airport";"Kajaani";"Finland";"KAJ";"EFKI";64.2855;27.6924;483
434;"Kauhajoki Airport";"Kauhajoki";"Finland";"\N";"EFKJ";62.4625;22.3931;407
435;"Kokkola-Pietarsaari Airport";"Kruunupyy";"Finland";"KOK";"EFKK";63.7212;23.1431;84
436;"Kemijarvi Airport";"Kemijarvi";"Finland";"\N";"EFKM";66.7129;27.1568;692
437;"Kuusamo Airport";"Kuusamo";"Finland";"KAO";"EFKS";65.9876;29.2394;866
438;"Kittilä Airport";"Kittila";"Finland";"KTT";"EFKT";67.701;24.8468;644
439;"Kuopio Airport";"Kuopio";"Finland";"KUO";"EFKU";63.0071;27.7978;323
440;"Lahti Vesivehmaa Airport";"Vesivehmaa";"Finland";"\N";"EFLA";61.1442;25.6935;502
441;"Lappeenranta Airport";"Lappeenranta";"Finland";"LPP";"EFLP";61.0446;28.1447;349
442;"Mariehamn Airport";"Mariehamn";"Finland";"MHQ";"EFMA";60.1222;19.8982;17
443;"Menkijarvi Airport";"Menkijarvi";"Finland";"\N";"EFME";62.9467;23.5189;331
444;"Mikkeli Airport";"Mikkeli";"Finland";"MIK";"EFMI";61.6866;27.2018;329
445;"Nummela Airport";"Nummela";"Finland";"\N";"EFNU";60.3339;24.2964;367
446;"Oulu Airport";"Oulu";"Finland";"OUL";"EFOU";64.9301;25.3546;47
447;"Piikajarvi Airport";"Piikajarvi";"Finland";"\N";"EFPI";61.2456;22.1934;148
448;"Pori Airport";"Pori";"Finland";"POR";"EFPO";61.4617;21.8;44
449;"Pudasjärvi Airport";"Pudasjarvi";"Finland";"\N";"EFPU";65.4022;26.9469;397
450;"Pyhäsalmi Airport";"Pyhasalmi";"Finland";"\N";"EFPY";63.7319;25.9263;528
451;"Raahe Pattijoki Airport";"Pattijoki";"Finland";"\N";"EFRH";64.6881;24.6958;118
452;"Rantasalmi Airport";"Rantasalmi";"Finland";"\N";"EFRN";62.0655;28.3565;292
453;"Rovaniemi Airport";"Rovaniemi";"Finland";"RVN";"EFRO";66.5648;25.8304;642
454;"Rayskala Airport";"Rayskala";"Finland";"\N";"EFRY";60.7447;24.1078;407
455;"Savonlinna Airport";"Savonlinna";"Finland";"SVL";"EFSA";61.9431;28.9451;311
456;"Selanpaa Airport";"Selanpaa";"Finland";"\N";"EFSE";61.0624;26.7989;417
457;"Sodankyla Airport";"Sodankyla";"Finland";"SOT";"EFSO";67.395;26.6191;602
458;"Tampere-Pirkkala Airport";"Tampere";"Finland";"TMP";"EFTP";61.4141;23.6044;390
459;"Teisko Airport";"Teisko";"Finland";"\N";"EFTS";61.7733;24.027;515
460;"Turku Airport";"Turku";"Finland";"TKU";"EFTU";60.5141;22.2628;161
461;"Utti Air Base";"Utti";"Finland";"QVY";"EFUT";60.8964;26.9384;339
462;"Vaasa Airport";"Vaasa";"Finland";"VAA";"EFVA";63.0507;21.7622;19
463;"Varkaus Airport";"Varkaus";"Finland";"VRK";"EFVR";62.1711;27.8686;286
464;"Ylivieska Airfield";"Ylivieska-raudaskyla";"Finland";"\N";"EFYL";64.0547;24.7253;252
465;"Belfast International Airport";"Belfast";"United Kingdom";"BFS";"EGAA";54.6575;-6.21583;268
466;"St Angelo Airport";"Enniskillen";"United Kingdom";"ENK";"EGAB";54.3989;-7.65167;155
467;"George Best Belfast City Airport";"Belfast";"United Kingdom";"BHD";"EGAC";54.6181;-5.8725;15
468;"City of Derry Airport";"Londonderry";"United Kingdom";"LDY";"EGAE";55.0428;-7.16111;22
469;"Birmingham International Airport";"Birmingham";"United Kingdom";"BHX";"EGBB";52.4539;-1.74803;327
470;"Coventry Airport";"Coventry";"United Kingdom";"CVT";"EGBE";52.3697;-1.47972;267
471;"Leicester Airport";"Leicester";"United Kingdom";"\N";"EGBG";52.6078;-1.03194;469
472;"Gloucestershire Airport";"Golouchestershire";"United Kingdom";"GLO";"EGBJ";51.8942;-2.16722;101
474;"Wolverhampton Halfpenny Green Airport";"Halfpenny Green";"United Kingdom";"\N";"EGBO";52.5175;-2.25944;283
475;"Cotswold Airport";"Pailton";"United Kingdom";"\N";"EGBP";51.6681;-2.05694;433
476;"Turweston Airport";"Turweston";"United Kingdom";"\N";"EGBT";52.0408;-1.09556;448
477;"Wellesbourne Mountford Airport";"Wellesbourne";"United Kingdom";"\N";"EGBW";52.1922;-1.61444;159
478;"Manchester Airport";"Manchester";"United Kingdom";"MAN";"EGCC";53.3537;-2.27495;257
479;"Manchester Woodford Airport";"Woodfort";"United Kingdom";"\N";"EGCD";53.3381;-2.14889;295
480;"Royal Marines Base Chivenor Airport";"Chivenor";"United Kingdom";"\N";"EGDC";51.0872;-4.15034;27
481;"Newquay Cornwall Airport";"Newquai";"United Kingdom";"NQY";"EGHQ";50.4406;-4.99541;390
482;"RAF Lyneham";"Lyneham";"United Kingdom";"LYE";"EGDL";51.5051;-1.99343;513
483;"MoD Boscombe Down Airport";"Boscombe Down";"United Kingdom";"\N";"EGDM";51.1522;-1.74741;407
484;"RNAS Culdrose";"Culdrose";"United Kingdom";"\N";"EGDR";50.0861;-5.25571;267
485;"MOD St. Athan";"St. Athan";"United Kingdom";"\N";"EGDX";51.4048;-3.43575;163
486;"RNAS Yeovilton";"Yeovilton";"United Kingdom";"YEO";"EGDY";51.0094;-2.63882;75
487;"Haverfordwest Airport";"Haverfordwest";"United Kingdom";"\N";"EGFE";51.8331;-4.96111;159
488;"Cardiff International Airport";"Cardiff";"United Kingdom";"CWL";"EGFF";51.3967;-3.34333;220
489;"Swansea Airport";"Swansea";"United Kingdom";"SWS";"EGFH";51.6053;-4.06783;299
490;"Bristol Airport";"Bristol";"United Kingdom";"BRS";"EGGD";51.3827;-2.71909;622
491;"Liverpool John Lennon Airport";"Liverpool";"United Kingdom";"LPL";"EGGP";53.3336;-2.84972;80
492;"London Luton Airport";"London";"United Kingdom";"LTN";"EGGW";51.8747;-0.368333;526
493;"Plymouth City Airport";"Plymouth";"United Kingdom";"PLH";"EGHD";50.4228;-4.10583;476
494;"Bournemouth Airport";"Bournemouth";"United Kingdom";"BOH";"EGHH";50.78;-1.8425;38
495;"Southampton Airport";"Southampton";"United Kingdom";"SOU";"EGHI";50.9503;-1.3568;44
496;"Lasham Airport";"Lasham";"United Kingdom";"QLA";"EGHL";51.1872;-1.0335;618
497;"Alderney Airport";"Alderney";"Guernsey";"ACI";"EGJA";49.7061;-2.21472;290
498;"Guernsey Airport";"Guernsey";"Guernsey";"GCI";"EGJB";49.435;-2.60197;336
499;"Jersey Airport";"Jersey";"Jersey";"JER";"EGJJ";49.2079;-2.19551;277
500;"Shoreham Airport";"Shoreham By Sea";"United Kingdom";"ESH";"EGKA";50.8356;-0.297222;7
501;"London Biggin Hill Airport";"Biggin Hill";"United Kingdom";"BQH";"EGKB";51.3308;0.0325;598
502;"London Gatwick Airport";"London";"United Kingdom";"LGW";"EGKK";51.1481;-0.190278;202
503;"London City Airport";"London";"United Kingdom";"LCY";"EGLC";51.5053;0.055278;19
504;"Farnborough Airport";"Farnborough";"United Kingdom";"FAB";"EGLF";51.2758;-0.776333;238
505;"Chalgrove Airport";"Chalsgrove";"United Kingdom";"\N";"EGLJ";51.6761;-1.08083;240
506;"Blackbushe Airport";"Blackbushe";"United Kingdom";"BBS";"EGLK";51.3239;-0.8475;325
507;"London Heathrow Airport";"London";"United Kingdom";"LHR";"EGLL";51.4706;-0.461941;83
508;"Southend Airport";"Southend";"United Kingdom";"SEN";"EGMC";51.5714;0.695556;49
509;"Lydd Airport";"Lydd";"United Kingdom";"LYX";"EGMD";50.9561;0.939167;13
510;"Kent International Airport";"Manston";"United Kingdom";"MSE";"EGMH";51.3422;1.34611;178
511;"Brough Airport";"Brough";"United Kingdom";"\N";"EGNB";53.7197;-0.566333;12
512;"Carlisle Airport";"Carlisle";"United Kingdom";"CAX";"EGNC";54.9375;-2.80917;190
513;"Retford Gamston Airport";"Repton";"United Kingdom";"\N";"EGNE";53.2806;-0.951389;91
514;"Blackpool International Airport";"Blackpool";"United Kingdom";"BLK";"EGNH";53.7717;-3.02861;34
515;"Humberside Airport";"Humberside";"United Kingdom";"HUY";"EGNJ";53.5744;-0.350833;121
516;"Barrow Walney Island Airport";"Barrow Island";"United Kingdom";"BWF";"EGNL";54.1286;-3.2675;173
517;"Leeds Bradford Airport";"Leeds";"United Kingdom";"LBA";"EGNM";53.8659;-1.66057;681
518;"Warton Airport";"Warton";"United Kingdom";"\N";"EGNO";53.7451;-2.88306;55
519;"Hawarden Airport";"Hawarden";"United Kingdom";"CEG";"EGNR";53.1781;-2.97778;45
520;"Isle of Man Airport";"Isle Of Man";"Isle of Man";"IOM";"EGNS";54.0833;-4.62389;52
521;"Newcastle Airport";"Newcastle";"United Kingdom";"NCL";"EGNT";55.0375;-1.69167;266
522;"Durham Tees Valley Airport";"Teesside";"United Kingdom";"MME";"EGNV";54.5092;-1.42941;120
523;"East Midlands Airport";"East Midlands";"United Kingdom";"EMA";"EGNX";52.8311;-1.32806;306
524;"Llanbedr Airport";"Llanbedr";"United Kingdom";"\N";"EGOD";52.8117;-4.12358;30
525;"RAF Ternhill";"Ternhill";"United Kingdom";"\N";"EGOE";52.8712;-2.53356;272
526;"RAF Shawbury";"Shawbury";"United Kingdom";"\N";"EGOS";52.7982;-2.66804;249
528;"RAF Woodvale";"Woodvale";"United Kingdom";"\N";"EGOW";53.5816;-3.05552;37
529;"Kirkwall Airport";"Kirkwall";"United Kingdom";"KOI";"EGPA";58.9578;-2.905;50
530;"Sumburgh Airport";"Sumburgh";"United Kingdom";"LSI";"EGPB";59.8789;-1.29556;20
531;"Wick Airport";"Wick";"United Kingdom";"WIC";"EGPC";58.4589;-3.09306;126
532;"Aberdeen Dyce Airport";"Aberdeen";"United Kingdom";"ABZ";"EGPD";57.2019;-2.19778;215
533;"Inverness Airport";"Inverness";"United Kingdom";"INV";"EGPE";57.5425;-4.0475;31
534;"Glasgow International Airport";"Glasgow";"United Kingdom";"GLA";"EGPF";55.8719;-4.43306;26
535;"Edinburgh Airport";"Edinburgh";"United Kingdom";"EDI";"EGPH";55.95;-3.3725;135
536;"Islay Airport";"Islay";"United Kingdom";"ILY";"EGPI";55.6819;-6.25667;56
537;"Glasgow Prestwick Airport";"Prestwick";"United Kingdom";"PIK";"EGPK";55.5094;-4.58667;65
538;"Benbecula Airport";"Benbecula";"United Kingdom";"BEB";"EGPL";57.4811;-7.36278;19
539;"Scatsta Airport";"Scatsta";"United Kingdom";"SCS";"EGPM";60.4328;-1.29611;81
540;"Dundee Airport";"Dundee";"United Kingdom";"DND";"EGPN";56.4525;-3.02583;17
541;"Stornoway Airport";"Stornoway";"United Kingdom";"SYY";"EGPO";58.2156;-6.33111;26
542;"Tiree Airport";"Tiree";"United Kingdom";"TRE";"EGPU";56.4992;-6.86917;38
543;"RAF Leuchars";"Leuchars";"United Kingdom";"ADX";"EGQL";56.3729;-2.86844;38
